,file_name,transcription
22084,processed_61_play_spotify1,play spotify
22085,processed_61_play_spotify2,play spotify
22086,processed_61_reduce_volume1,reduce volume
22087,processed_61_reduce_volume2,reduce volume
22088,processed_61_skip_song1,skip song
22089,processed_61_skip_song2,skip song
22090,processed_61_stop_music1,stop music
22091,processed_61_stop_music2,stop music
22092,processed_620_increase_volume1,increase volume
22093,processed_620_increase_volume2,increase volume
22094,processed_620_next_song1,next song
22095,processed_620_next_song2,next song
22096,processed_620_pause_music1,pause music
22097,processed_620_pause_music2,pause music
22098,processed_620_play_spotify1,play spotify
22099,processed_620_play_spotify2,play spotify
22100,processed_620_reduce_volume1,reduce volume
22101,processed_620_reduce_volume2,reduce volume
22102,processed_620_skip_song1,skip song
22103,processed_620_skip_song2,skip song
22104,processed_620_stop_music1,stop music
22105,processed_620_stop_music2,stop music
22106,processed_621_increase_volume1,increase volume
22107,processed_621_increase_volume2,increase volume
22108,processed_621_next_song1,next song
22109,processed_621_next_song2,next song
22110,processed_621_pause_music1,pause music
22111,processed_621_pause_music2,pause music
22112,processed_621_play_spotify1,play spotify
22113,processed_621_play_spotify2,play spotify
22114,processed_621_reduce_volume1,reduce volume
22115,processed_621_reduce_volume2,reduce volume
22116,processed_621_skip_song1,skip song
22117,processed_621_skip_song2,skip song
22118,processed_621_stop_music1,stop music
22119,processed_621_stop_music2,stop music
22120,processed_622_increase_volume1,increase volume
22121,processed_622_increase_volume2,increase volume
22122,processed_622_next_song1,next song
22123,processed_622_next_song2,next song
22124,processed_622_pause_music1,pause music
22125,processed_622_pause_music2,pause music
22126,processed_622_play_spotify1,play spotify
22127,processed_622_play_spotify2,play spotify
22128,processed_622_reduce_volume1,reduce volume
22129,processed_622_reduce_volume2,reduce volume
22130,processed_622_skip_song1,skip song
22131,processed_622_skip_song2,skip song
22132,processed_622_stop_music1,stop music
22133,processed_622_stop_music2,stop music
22134,processed_623_increase_volume1,increase volume
22135,processed_623_increase_volume2,increase volume
22136,processed_623_next_song1,next song
22137,processed_623_next_song2,next song
22138,processed_623_pause_music1,pause music
22139,processed_623_pause_music2,pause music
22140,processed_623_play_spotify1,play spotify
22141,processed_623_play_spotify2,play spotify
22142,processed_623_reduce_volume1,reduce volume
22143,processed_623_reduce_volume2,reduce volume
22144,processed_623_skip_song1,skip song
22145,processed_623_skip_song2,skip song
22146,processed_623_stop_music1,stop music
22147,processed_623_stop_music2,stop music
22148,processed_624_increase_volume1,increase volume
22149,processed_624_increase_volume2,increase volume
22150,processed_624_next_song1,next song
22151,processed_624_next_song2,next song
22152,processed_624_pause_music1,pause music
22153,processed_624_pause_music2,pause music
22154,processed_624_play_spotify1,play spotify
22155,processed_624_play_spotify2,play spotify
22156,processed_624_reduce_volume1,reduce volume
22157,processed_624_reduce_volume2,reduce volume
22158,processed_624_skip_song1,skip song
22159,processed_624_skip_song2,skip song
22160,processed_624_stop_music1,stop music
22161,processed_624_stop_music2,stop music
22162,processed_625_increase_volume1,increase volume
22163,processed_625_increase_volume2,increase volume
22164,processed_625_next_song1,next song
22165,processed_625_next_song2,next song
22166,processed_625_pause_music1,pause music
22167,processed_625_pause_music2,pause music
22168,processed_625_play_spotify1,play spotify
22169,processed_625_play_spotify2,play spotify
22170,processed_625_reduce_volume1,reduce volume
22171,processed_625_reduce_volume2,reduce volume
22172,processed_625_skip_song1,skip song
22173,processed_625_skip_song2,skip song
22174,processed_625_stop_music1,stop music
22175,processed_625_stop_music2,stop music
22176,processed_626_increase_volume1,increase volume
22177,processed_626_increase_volume2,increase volume
22178,processed_626_next_song1,next song
22179,processed_626_next_song2,next song
22180,processed_626_pause_music1,pause music
22181,processed_626_pause_music2,pause music
22182,processed_626_play_spotify1,play spotify
22183,processed_626_play_spotify2,play spotify
22184,processed_626_reduce_volume1,reduce volume
22185,processed_626_reduce_volume2,reduce volume
22186,processed_626_skip_song1,skip song
22187,processed_626_skip_song2,skip song
22188,processed_626_stop_music1,stop music
22189,processed_626_stop_music2,stop music
22190,processed_627_increase_volume1,increase volume
22191,processed_627_increase_volume2,increase volume
22192,processed_627_next_song1,next song
22193,processed_627_next_song2,next song
22194,processed_627_pause_music1,pause music
22195,processed_627_pause_music2,pause music
22196,processed_627_play_spotify1,play spotify
22197,processed_627_play_spotify2,play spotify
22198,processed_627_reduce_volume1,reduce volume
22199,processed_627_reduce_volume2,reduce volume
22200,processed_627_skip_song1,skip song
22201,processed_627_skip_song2,skip song
22202,processed_627_stop_music1,stop music
22203,processed_627_stop_music2,stop music
22204,processed_628_increase_volume1,increase volume
22205,processed_628_increase_volume2,increase volume
22206,processed_628_next_song1,next song
22207,processed_628_next_song2,next song
22208,processed_628_pause_music1,pause music
22209,processed_628_pause_music2,pause music
22210,processed_628_play_spotify1,play spotify
22211,processed_628_play_spotify2,play spotify
22212,processed_628_reduce_volume1,reduce volume
22213,processed_628_reduce_volume2,reduce volume
22214,processed_628_skip_song1,skip song
22215,processed_628_skip_song2,skip song
22216,processed_628_stop_music1,stop music
22217,processed_628_stop_music2,stop music
22218,processed_629_increase_volume1,increase volume
22219,processed_629_increase_volume2,increase volume
22220,processed_629_next_song1,next song
22221,processed_629_next_song2,next song
22222,processed_629_pause_music1,pause music
22223,processed_629_pause_music2,pause music
22224,processed_629_play_spotify1,play spotify
22225,processed_629_play_spotify2,play spotify
22226,processed_629_reduce_volume1,reduce volume
22227,processed_629_reduce_volume2,reduce volume
22228,processed_629_skip_song1,skip song
22229,processed_629_skip_song2,skip song
22230,processed_629_stop_music1,stop music
22231,processed_629_stop_music2,stop music
22232,processed_62_increase_volume1,increase volume
22233,processed_62_increase_volume2,increase volume
22234,processed_62_next_song1,next song
22235,processed_62_next_song2,next song
22236,processed_62_pause_music1,pause music
22237,processed_62_pause_music2,pause music
22238,processed_62_play_spotify1,play spotify
22239,processed_62_play_spotify2,play spotify
22240,processed_62_reduce_volume1,reduce volume
22241,processed_62_reduce_volume2,reduce volume
22242,processed_62_skip_song1,skip song
22243,processed_62_skip_song2,skip song
22244,processed_62_stop_music1,stop music
22245,processed_62_stop_music2,stop music
22246,processed_630_increase_volume1,increase volume
22247,processed_630_increase_volume2,increase volume
22248,processed_630_next_song1,next song
22249,processed_630_next_song2,next song
22250,processed_630_pause_music1,pause music
22251,processed_630_pause_music2,pause music
22252,processed_630_play_spotify1,play spotify
22253,processed_630_play_spotify2,play spotify
22254,processed_630_reduce_volume1,reduce volume
22255,processed_630_reduce_volume2,reduce volume
22256,processed_630_skip_song1,skip song
22257,processed_630_skip_song2,skip song
22258,processed_630_stop_music1,stop music
22259,processed_630_stop_music2,stop music
22260,processed_631_increase_volume1,increase volume
22261,processed_631_increase_volume2,increase volume
22262,processed_631_next_song1,next song
22263,processed_631_next_song2,next song
22264,processed_631_pause_music1,pause music
22265,processed_631_pause_music2,pause music
22266,processed_631_play_spotify1,play spotify
22267,processed_631_play_spotify2,play spotify
22268,processed_631_reduce_volume1,reduce volume
22269,processed_631_reduce_volume2,reduce volume
22270,processed_631_skip_song1,skip song
22271,processed_631_skip_song2,skip song
22272,processed_631_stop_music1,stop music
22273,processed_631_stop_music2,stop music
22274,processed_632_increase_volume1,increase volume
22275,processed_632_increase_volume2,increase volume
22276,processed_632_next_song1,next song
22277,processed_632_next_song2,next song
22278,processed_632_pause_music1,pause music
22279,processed_632_pause_music2,pause music
22280,processed_632_play_spotify1,play spotify
22281,processed_632_play_spotify2,play spotify
22282,processed_632_reduce_volume1,reduce volume
22283,processed_632_reduce_volume2,reduce volume
22284,processed_632_skip_song1,skip song
22285,processed_632_skip_song2,skip song
22286,processed_632_stop_music1,stop music
22287,processed_632_stop_music2,stop music
22288,processed_633_increase_volume1,increase volume
22289,processed_633_increase_volume2,increase volume
22290,processed_633_next_song1,next song
22291,processed_633_next_song2,next song
22292,processed_633_pause_music1,pause music
22293,processed_633_pause_music2,pause music
22294,processed_633_play_spotify1,play spotify
22295,processed_633_play_spotify2,play spotify
22296,processed_633_reduce_volume1,reduce volume
22297,processed_633_reduce_volume2,reduce volume
22298,processed_633_skip_song1,skip song
22299,processed_633_skip_song2,skip song
22300,processed_633_stop_music1,stop music
22301,processed_633_stop_music2,stop music
22302,processed_634_increase_volume1,increase volume
22303,processed_634_increase_volume2,increase volume
22304,processed_634_next_song1,next song
22305,processed_634_next_song2,next song
22306,processed_634_pause_music1,pause music
22307,processed_634_pause_music2,pause music
22308,processed_634_play_spotify1,play spotify
22309,processed_634_play_spotify2,play spotify
22310,processed_634_reduce_volume1,reduce volume
22311,processed_634_reduce_volume2,reduce volume
22312,processed_634_skip_song1,skip song
22313,processed_634_skip_song2,skip song
22314,processed_634_stop_music1,stop music
22315,processed_634_stop_music2,stop music
22316,processed_635_increase_volume1,increase volume
22317,processed_635_increase_volume2,increase volume
22318,processed_635_next_song1,next song
22319,processed_635_next_song2,next song
22320,processed_635_pause_music1,pause music
22321,processed_635_pause_music2,pause music
22322,processed_635_play_spotify1,play spotify
22323,processed_635_play_spotify2,play spotify
22324,processed_635_reduce_volume1,reduce volume
22325,processed_635_reduce_volume2,reduce volume
22326,processed_635_skip_song1,skip song
22327,processed_635_skip_song2,skip song
22328,processed_635_stop_music1,stop music
22329,processed_635_stop_music2,stop music
22330,processed_636_increase_volume1,increase volume
22331,processed_636_increase_volume2,increase volume
22332,processed_636_next_song1,next song
22333,processed_636_next_song2,next song
22334,processed_636_pause_music1,pause music
22335,processed_636_pause_music2,pause music
22336,processed_636_play_spotify1,play spotify
22337,processed_636_play_spotify2,play spotify
22338,processed_636_reduce_volume1,reduce volume
22339,processed_636_reduce_volume2,reduce volume
22340,processed_636_skip_song1,skip song
22341,processed_636_skip_song2,skip song
22342,processed_636_stop_music1,stop music
22343,processed_636_stop_music2,stop music
22344,processed_637_increase_volume1,increase volume
22345,processed_637_increase_volume2,increase volume
22346,processed_637_next_song1,next song
22347,processed_637_next_song2,next song
22348,processed_637_pause_music1,pause music
22349,processed_637_pause_music2,pause music
22350,processed_637_play_spotify1,play spotify
22351,processed_637_play_spotify2,play spotify
22352,processed_637_reduce_volume1,reduce volume
22353,processed_637_reduce_volume2,reduce volume
22354,processed_637_skip_song1,skip song
22355,processed_637_skip_song2,skip song
22356,processed_637_stop_music1,stop music
22357,processed_637_stop_music2,stop music
22358,processed_638_increase_volume1,increase volume
22359,processed_638_increase_volume2,increase volume
22360,processed_638_next_song1,next song
22361,processed_638_next_song2,next song
22362,processed_638_pause_music1,pause music
22363,processed_638_pause_music2,pause music
22364,processed_638_play_spotify1,play spotify
22365,processed_638_play_spotify2,play spotify
22366,processed_638_reduce_volume1,reduce volume
22367,processed_638_reduce_volume2,reduce volume
22368,processed_638_skip_song1,skip song
22369,processed_638_skip_song2,skip song
22370,processed_638_stop_music1,stop music
22371,processed_638_stop_music2,stop music
22372,processed_639_increase_volume1,increase volume
22373,processed_639_increase_volume2,increase volume
22374,processed_639_next_song1,next song
22375,processed_639_next_song2,next song
22376,processed_639_pause_music1,pause music
22377,processed_639_pause_music2,pause music
22378,processed_639_play_spotify1,play spotify
22379,processed_639_play_spotify2,play spotify
22380,processed_639_reduce_volume1,reduce volume
22381,processed_639_reduce_volume2,reduce volume
22382,processed_639_skip_song1,skip song
22383,processed_639_skip_song2,skip song
22384,processed_639_stop_music1,stop music
22385,processed_639_stop_music2,stop music
22386,processed_63_increase_volume1,increase volume
22387,processed_63_increase_volume2,increase volume
22388,processed_63_next_song1,next song
22389,processed_63_next_song2,next song
22390,processed_63_pause_music1,pause music
22391,processed_63_pause_music2,pause music
22392,processed_63_play_spotify1,play spotify
22393,processed_63_play_spotify2,play spotify
22394,processed_63_reduce_volume1,reduce volume
22395,processed_63_reduce_volume2,reduce volume
22396,processed_63_skip_song1,skip song
22397,processed_63_skip_song2,skip song
22398,processed_63_stop_music1,stop music
22399,processed_63_stop_music2,stop music
22400,processed_640_increase_volume1,increase volume
22401,processed_640_increase_volume2,increase volume
22402,processed_640_next_song1,next song
22403,processed_640_next_song2,next song
22404,processed_640_pause_music1,pause music
22405,processed_640_pause_music2,pause music
22406,processed_640_play_spotify1,play spotify
22407,processed_640_play_spotify2,play spotify
22408,processed_640_reduce_volume1,reduce volume
22409,processed_640_reduce_volume2,reduce volume
22410,processed_640_skip_song1,skip song
22411,processed_640_skip_song2,skip song
22412,processed_640_stop_music1,stop music
22413,processed_640_stop_music2,stop music
22414,processed_641_increase_volume1,increase volume
22415,processed_641_increase_volume2,increase volume
22416,processed_641_next_song1,next song
22417,processed_641_next_song2,next song
22418,processed_641_pause_music1,pause music
22419,processed_641_pause_music2,pause music
22420,processed_641_play_spotify1,play spotify
22421,processed_641_play_spotify2,play spotify
22422,processed_641_reduce_volume1,reduce volume
22423,processed_641_reduce_volume2,reduce volume
22424,processed_641_skip_song1,skip song
22425,processed_641_skip_song2,skip song
22426,processed_641_stop_music1,stop music
22427,processed_641_stop_music2,stop music
22428,processed_642_increase_volume1,increase volume
22429,processed_642_increase_volume2,increase volume
22430,processed_642_next_song1,next song
22431,processed_642_next_song2,next song
22432,processed_642_pause_music1,pause music
22433,processed_642_pause_music2,pause music
22434,processed_642_play_spotify1,play spotify
22435,processed_642_play_spotify2,play spotify
22436,processed_642_reduce_volume1,reduce volume
22437,processed_642_reduce_volume2,reduce volume
22438,processed_642_skip_song1,skip song
22439,processed_642_skip_song2,skip song
22440,processed_642_stop_music1,stop music
22441,processed_642_stop_music2,stop music
22442,processed_643_increase_volume1,increase volume
22443,processed_643_increase_volume2,increase volume
22444,processed_643_next_song1,next song
22445,processed_643_next_song2,next song
22446,processed_643_pause_music1,pause music
22447,processed_643_pause_music2,pause music
22448,processed_643_play_spotify1,play spotify
22449,processed_643_play_spotify2,play spotify
22450,processed_643_reduce_volume1,reduce volume
22451,processed_643_reduce_volume2,reduce volume
22452,processed_643_skip_song1,skip song
22453,processed_643_skip_song2,skip song
22454,processed_643_stop_music1,stop music
22455,processed_643_stop_music2,stop music
22456,processed_644_increase_volume1,increase volume
22457,processed_644_increase_volume2,increase volume
22458,processed_644_next_song1,next song
22459,processed_644_next_song2,next song
22460,processed_644_pause_music1,pause music
22461,processed_644_pause_music2,pause music
22462,processed_644_play_spotify1,play spotify
22463,processed_644_play_spotify2,play spotify
22464,processed_644_reduce_volume1,reduce volume
22465,processed_644_reduce_volume2,reduce volume
22466,processed_644_skip_song1,skip song
22467,processed_644_skip_song2,skip song
22468,processed_644_stop_music1,stop music
22469,processed_644_stop_music2,stop music
22470,processed_645_increase_volume1,increase volume
22471,processed_645_increase_volume2,increase volume
22472,processed_645_next_song1,next song
22473,processed_645_next_song2,next song
22474,processed_645_pause_music1,pause music
22475,processed_645_pause_music2,pause music
22476,processed_645_play_spotify1,play spotify
22477,processed_645_play_spotify2,play spotify
22478,processed_645_reduce_volume1,reduce volume
22479,processed_645_reduce_volume2,reduce volume
22480,processed_645_skip_song1,skip song
22481,processed_645_skip_song2,skip song
22482,processed_645_stop_music1,stop music
22483,processed_645_stop_music2,stop music
22484,processed_646_increase_volume1,increase volume
22485,processed_646_increase_volume2,increase volume
22486,processed_646_next_song1,next song
22487,processed_646_next_song2,next song
22488,processed_646_pause_music1,pause music
22489,processed_646_pause_music2,pause music
22490,processed_646_play_spotify1,play spotify
22491,processed_646_play_spotify2,play spotify
22492,processed_646_reduce_volume1,reduce volume
22493,processed_646_reduce_volume2,reduce volume
22494,processed_646_skip_song1,skip song
22495,processed_646_skip_song2,skip song
22496,processed_646_stop_music1,stop music
22497,processed_646_stop_music2,stop music
22498,processed_647_increase_volume1,increase volume
22499,processed_647_increase_volume2,increase volume
22500,processed_647_next_song1,next song
22501,processed_647_next_song2,next song
22502,processed_647_pause_music1,pause music
22503,processed_647_pause_music2,pause music
22504,processed_647_play_spotify1,play spotify
22505,processed_647_play_spotify2,play spotify
22506,processed_647_reduce_volume1,reduce volume
22507,processed_647_reduce_volume2,reduce volume
22508,processed_647_skip_song1,skip song
22509,processed_647_skip_song2,skip song
22510,processed_647_stop_music1,stop music
22511,processed_647_stop_music2,stop music
22512,processed_648_increase_volume1,increase volume
22513,processed_648_increase_volume2,increase volume
22514,processed_648_next_song1,next song
22515,processed_648_next_song2,next song
22516,processed_648_pause_music1,pause music
22517,processed_648_pause_music2,pause music
22518,processed_648_play_spotify1,play spotify
22519,processed_648_play_spotify2,play spotify
22520,processed_648_reduce_volume1,reduce volume
22521,processed_648_reduce_volume2,reduce volume
22522,processed_648_skip_song1,skip song
22523,processed_648_skip_song2,skip song
22524,processed_648_stop_music1,stop music
22525,processed_648_stop_music2,stop music
22526,processed_649_increase_volume1,increase volume
22527,processed_649_increase_volume2,increase volume
22528,processed_649_next_song1,next song
22529,processed_649_next_song2,next song
22530,processed_649_pause_music1,pause music
22531,processed_649_pause_music2,pause music
22532,processed_649_play_spotify1,play spotify
22533,processed_649_play_spotify2,play spotify
22534,processed_649_reduce_volume1,reduce volume
22535,processed_649_reduce_volume2,reduce volume
22536,processed_649_skip_song1,skip song
22537,processed_649_skip_song2,skip song
22538,processed_649_stop_music1,stop music
22539,processed_649_stop_music2,stop music
22540,processed_64_increase_volume1,increase volume
22541,processed_64_increase_volume2,increase volume
22542,processed_64_next_song1,next song
22543,processed_64_next_song2,next song
22544,processed_64_pause_music1,pause music
22545,processed_64_pause_music2,pause music
22546,processed_64_play_spotify1,play spotify
22547,processed_64_play_spotify2,play spotify
22548,processed_64_reduce_volume1,reduce volume
22549,processed_64_reduce_volume2,reduce volume
22550,processed_64_skip_song1,skip song
22551,processed_64_skip_song2,skip song
22552,processed_64_stop_music1,stop music
22553,processed_64_stop_music2,stop music
22554,processed_650_increase_volume1,increase volume
22555,processed_650_increase_volume2,increase volume
22556,processed_650_next_song1,next song
22557,processed_650_next_song2,next song
22558,processed_650_pause_music1,pause music
22559,processed_650_pause_music2,pause music
22560,processed_650_play_spotify1,play spotify
22561,processed_650_play_spotify2,play spotify
22562,processed_650_reduce_volume1,reduce volume
22563,processed_650_reduce_volume2,reduce volume
22564,processed_650_skip_song1,skip song
22565,processed_650_skip_song2,skip song
22566,processed_650_stop_music1,stop music
22567,processed_650_stop_music2,stop music
22568,processed_651_increase_volume1,increase volume
22569,processed_651_increase_volume2,increase volume
22570,processed_651_next_song1,next song
22571,processed_651_next_song2,next song
22572,processed_651_pause_music1,pause music
22573,processed_651_pause_music2,pause music
22574,processed_651_play_spotify1,play spotify
22575,processed_651_play_spotify2,play spotify
22576,processed_651_reduce_volume1,reduce volume
22577,processed_651_reduce_volume2,reduce volume
22578,processed_651_skip_song1,skip song
22579,processed_651_skip_song2,skip song
22580,processed_651_stop_music1,stop music
22581,processed_651_stop_music2,stop music
22582,processed_652_increase_volume1,increase volume
22583,processed_652_increase_volume2,increase volume
22584,processed_652_next_song1,next song
22585,processed_652_next_song2,next song
22586,processed_652_pause_music1,pause music
22587,processed_652_pause_music2,pause music
22588,processed_652_play_spotify1,play spotify
22589,processed_652_play_spotify2,play spotify
22590,processed_652_reduce_volume1,reduce volume
22591,processed_652_reduce_volume2,reduce volume
22592,processed_652_skip_song1,skip song
22593,processed_652_skip_song2,skip song
22594,processed_652_stop_music1,stop music
22595,processed_652_stop_music2,stop music
22596,processed_653_increase_volume1,increase volume
22597,processed_653_increase_volume2,increase volume
22598,processed_653_next_song1,next song
22599,processed_653_next_song2,next song
22600,processed_653_pause_music1,pause music
22601,processed_653_pause_music2,pause music
22602,processed_653_play_spotify1,play spotify
22603,processed_653_play_spotify2,play spotify
22604,processed_653_reduce_volume1,reduce volume
22605,processed_653_reduce_volume2,reduce volume
22606,processed_653_skip_song1,skip song
22607,processed_653_skip_song2,skip song
22608,processed_653_stop_music1,stop music
22609,processed_653_stop_music2,stop music
22610,processed_654_increase_volume1,increase volume
22611,processed_654_increase_volume2,increase volume
22612,processed_654_next_song1,next song
22613,processed_654_next_song2,next song
22614,processed_654_pause_music1,pause music
22615,processed_654_pause_music2,pause music
22616,processed_654_play_spotify1,play spotify
22617,processed_654_play_spotify2,play spotify
22618,processed_654_reduce_volume1,reduce volume
22619,processed_654_reduce_volume2,reduce volume
22620,processed_654_skip_song1,skip song
22621,processed_654_skip_song2,skip song
22622,processed_654_stop_music1,stop music
22623,processed_654_stop_music2,stop music
22624,processed_655_increase_volume1,increase volume
22625,processed_655_increase_volume2,increase volume
22626,processed_655_next_song1,next song
22627,processed_655_next_song2,next song
22628,processed_655_pause_music1,pause music
22629,processed_655_pause_music2,pause music
22630,processed_655_play_spotify1,play spotify
22631,processed_655_play_spotify2,play spotify
22632,processed_655_reduce_volume1,reduce volume
22633,processed_655_reduce_volume2,reduce volume
22634,processed_655_skip_song1,skip song
22635,processed_655_skip_song2,skip song
22636,processed_655_stop_music1,stop music
22637,processed_655_stop_music2,stop music
22638,processed_656_increase_volume1,increase volume
22639,processed_656_increase_volume2,increase volume
22640,processed_656_next_song1,next song
22641,processed_656_next_song2,next song
22642,processed_656_pause_music1,pause music
22643,processed_656_pause_music2,pause music
22644,processed_656_play_spotify1,play spotify
22645,processed_656_play_spotify2,play spotify
22646,processed_656_reduce_volume1,reduce volume
22647,processed_656_reduce_volume2,reduce volume
22648,processed_656_skip_song1,skip song
22649,processed_656_skip_song2,skip song
22650,processed_656_stop_music1,stop music
22651,processed_656_stop_music2,stop music
22652,processed_657_increase_volume1,increase volume
22653,processed_657_increase_volume2,increase volume
22654,processed_657_next_song1,next song
22655,processed_657_next_song2,next song
22656,processed_657_pause_music1,pause music
22657,processed_657_pause_music2,pause music
22658,processed_657_play_spotify1,play spotify
22659,processed_657_play_spotify2,play spotify
22660,processed_657_reduce_volume1,reduce volume
22661,processed_657_reduce_volume2,reduce volume
22662,processed_657_skip_song1,skip song
22663,processed_657_skip_song2,skip song
22664,processed_657_stop_music1,stop music
22665,processed_657_stop_music2,stop music
22666,processed_658_increase_volume1,increase volume
22667,processed_658_increase_volume2,increase volume
22668,processed_658_next_song1,next song
22669,processed_658_next_song2,next song
22670,processed_658_pause_music1,pause music
22671,processed_658_pause_music2,pause music
22672,processed_658_play_spotify1,play spotify
22673,processed_658_play_spotify2,play spotify
22674,processed_658_reduce_volume1,reduce volume
22675,processed_658_reduce_volume2,reduce volume
22676,processed_658_skip_song1,skip song
22677,processed_658_skip_song2,skip song
22678,processed_658_stop_music1,stop music
22679,processed_658_stop_music2,stop music
22680,processed_659_increase_volume1,increase volume
22681,processed_659_increase_volume2,increase volume
22682,processed_659_next_song1,next song
22683,processed_659_next_song2,next song
22684,processed_659_pause_music1,pause music
22685,processed_659_pause_music2,pause music
22686,processed_659_play_spotify1,play spotify
22687,processed_659_play_spotify2,play spotify
22688,processed_659_reduce_volume1,reduce volume
22689,processed_659_reduce_volume2,reduce volume
22690,processed_659_skip_song1,skip song
22691,processed_659_skip_song2,skip song
22692,processed_659_stop_music1,stop music
22693,processed_659_stop_music2,stop music
22694,processed_65_increase_volume1,increase volume
22695,processed_65_increase_volume2,increase volume
22696,processed_65_next_song1,next song
22697,processed_65_next_song2,next song
22698,processed_65_pause_music1,pause music
22699,processed_65_pause_music2,pause music
22700,processed_65_play_spotify1,play spotify
22701,processed_65_play_spotify2,play spotify
22702,processed_65_reduce_volume1,reduce volume
22703,processed_65_reduce_volume2,reduce volume
22704,processed_65_skip_song1,skip song
22705,processed_65_skip_song2,skip song
22706,processed_65_stop_music1,stop music
22707,processed_65_stop_music2,stop music
22708,processed_660_increase_volume1,increase volume
22709,processed_660_increase_volume2,increase volume
22710,processed_660_next_song1,next song
22711,processed_660_next_song2,next song
22712,processed_660_pause_music1,pause music
22713,processed_660_pause_music2,pause music
22714,processed_660_play_spotify1,play spotify
22715,processed_660_play_spotify2,play spotify
22716,processed_660_reduce_volume1,reduce volume
22717,processed_660_reduce_volume2,reduce volume
22718,processed_660_skip_song1,skip song
22719,processed_660_skip_song2,skip song
22720,processed_660_stop_music1,stop music
22721,processed_660_stop_music2,stop music
22722,processed_661_increase_volume1,increase volume
22723,processed_661_increase_volume2,increase volume
22724,processed_661_next_song1,next song
22725,processed_661_next_song2,next song
22726,processed_661_pause_music1,pause music
22727,processed_661_pause_music2,pause music
22728,processed_661_play_spotify1,play spotify
22729,processed_661_play_spotify2,play spotify
22730,processed_661_reduce_volume1,reduce volume
22731,processed_661_reduce_volume2,reduce volume
22732,processed_661_skip_song1,skip song
22733,processed_661_skip_song2,skip song
22734,processed_661_stop_music1,stop music
22735,processed_661_stop_music2,stop music
22736,processed_662_increase_volume1,increase volume
22737,processed_662_increase_volume2,increase volume
22738,processed_662_next_song1,next song
22739,processed_662_next_song2,next song
22740,processed_662_pause_music1,pause music
22741,processed_662_pause_music2,pause music
22742,processed_662_play_spotify1,play spotify
22743,processed_662_play_spotify2,play spotify
22744,processed_662_reduce_volume1,reduce volume
22745,processed_662_reduce_volume2,reduce volume
22746,processed_662_skip_song1,skip song
22747,processed_662_skip_song2,skip song
22748,processed_662_stop_music1,stop music
22749,processed_662_stop_music2,stop music
22750,processed_663_increase_volume1,increase volume
22751,processed_663_increase_volume2,increase volume
22752,processed_663_next_song1,next song
22753,processed_663_next_song2,next song
22754,processed_663_pause_music1,pause music
22755,processed_663_pause_music2,pause music
22756,processed_663_play_spotify1,play spotify
22757,processed_663_play_spotify2,play spotify
22758,processed_663_reduce_volume1,reduce volume
22759,processed_663_reduce_volume2,reduce volume
22760,processed_663_skip_song1,skip song
22761,processed_663_skip_song2,skip song
22762,processed_663_stop_music1,stop music
22763,processed_663_stop_music2,stop music
22764,processed_664_increase_volume1,increase volume
22765,processed_664_increase_volume2,increase volume
22766,processed_664_next_song1,next song
22767,processed_664_next_song2,next song
22768,processed_664_pause_music1,pause music
22769,processed_664_pause_music2,pause music
22770,processed_664_play_spotify1,play spotify
22771,processed_664_play_spotify2,play spotify
22772,processed_664_reduce_volume1,reduce volume
22773,processed_664_reduce_volume2,reduce volume
22774,processed_664_skip_song1,skip song
22775,processed_664_skip_song2,skip song
22776,processed_664_stop_music1,stop music
22777,processed_664_stop_music2,stop music
22778,processed_665_increase_volume1,increase volume
22779,processed_665_increase_volume2,increase volume
22780,processed_665_next_song1,next song
22781,processed_665_next_song2,next song
22782,processed_665_pause_music1,pause music
22783,processed_665_pause_music2,pause music
22784,processed_665_play_spotify1,play spotify
22785,processed_665_play_spotify2,play spotify
22786,processed_665_reduce_volume1,reduce volume
22787,processed_665_reduce_volume2,reduce volume
22788,processed_665_skip_song1,skip song
22789,processed_665_skip_song2,skip song
22790,processed_665_stop_music1,stop music
22791,processed_665_stop_music2,stop music
22792,processed_666_increase_volume1,increase volume
22793,processed_666_increase_volume2,increase volume
22794,processed_666_next_song1,next song
22795,processed_666_next_song2,next song
22796,processed_666_pause_music1,pause music
22797,processed_666_pause_music2,pause music
22798,processed_666_play_spotify1,play spotify
22799,processed_666_play_spotify2,play spotify
22800,processed_666_reduce_volume1,reduce volume
22801,processed_666_reduce_volume2,reduce volume
22802,processed_666_skip_song1,skip song
22803,processed_666_skip_song2,skip song
22804,processed_666_stop_music1,stop music
22805,processed_666_stop_music2,stop music
22806,processed_667_increase_volume1,increase volume
22807,processed_667_increase_volume2,increase volume
22808,processed_667_next_song1,next song
22809,processed_667_next_song2,next song
22810,processed_667_pause_music1,pause music
22811,processed_667_pause_music2,pause music
22812,processed_667_play_spotify1,play spotify
22813,processed_667_play_spotify2,play spotify
22814,processed_667_reduce_volume1,reduce volume
22815,processed_667_reduce_volume2,reduce volume
22816,processed_667_skip_song1,skip song
22817,processed_667_skip_song2,skip song
22818,processed_667_stop_music1,stop music
22819,processed_667_stop_music2,stop music
22820,processed_668_increase_volume1,increase volume
22821,processed_668_increase_volume2,increase volume
22822,processed_668_next_song1,next song
22823,processed_668_next_song2,next song
22824,processed_668_pause_music1,pause music
